departamento,municipio,tiempo_establecimiento,topografia,drenaje,riego,fertilizacion,pH,materia_organica,fosforo,azufre,acidez,aluminio,calcio,magnesio,potasio,sodio,CICE,conductividad,hierro,cobre,manganeso,zinc,boro
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,No indica,Cuenta con riego,Aplica fertilizantes,5.2700000000000005,9.717247239464715,0.6934357858899186,8.821074463779844,0.1692180030803551,0.07968508945054524,0.26832,0.09252,0.048,0.07072,0.6487780030803552,0.10605,52.5,1.4000000000000001,1,0.3,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,No indica,Cuenta con riego,No ha aplicado fertilizantes,4.930000000000001,7.366090618351776,1.3075364100624172,44.73770740590854,0.915768016670157,0.7470477135988617,0.79248,0.19532,0.0672,0.04352,2.014288016670157,0.0808,302,5.4,3.2,0.7000000000000001,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Bueno,Cuenta con riego,Aplica fertilizantes,4.67,8.131196392521248,0.9092008700586344,10.591612707405906,2.1301560387762346,1.7829538764559498,2.7456,1.71676,0.08960000000000001,0.06528,6.747396038776234,0.21967499999999998,383,8.4,9.200000000000001,2,0.08560991368598932
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,No indica,Cuenta con riego,Aplica fertilizantes,5.41,13.695602022844676,0.8428116133913373,8.821074463779844,0.1194480021743683,0.04980318090659078,0.43679999999999997,0.3084,0.10880000000000001,0.08704,1.0604880021743683,0.118675,74,1,1.1,0.3,0.04419244213979225
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Malo,Cuenta con riego,Aplica fertilizantes,4.95,12.574684372757885,1.7390665783998485,21.21484216916228,0.5474700099658548,0.3785041748900899,0.312,0.16448000000000002,0.1344,0.048960000000000004,1.207310009965855,0.083325,86.5,1.7999999999999998,1.7000000000000002,0.6,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Bueno,Cuenta con riego,No ha aplicado fertilizantes,4.81,6.809650055319433,0.8428116133913373,40.943696883852695,0.49770000905986794,0.3287009939834991,0.24960000000000002,0.11308,0.0576,0.048960000000000004,0.966940009059868,0.06565,239.00000000000003,4,1.3,0.4,0.08560991368598932
Valle del cauca,Buenaventura,De 1 a 5 años,Ondulado,No indica,Cuenta con riego,No ha aplicado fertilizantes,4.7,6.5314297738032625,1.4237176092301873,7.556404289761229,1.3139280239180513,1.035906162857088,0.34944000000000003,0.11308,0.0576,0.03808000000000001,1.8721280239180516,0.053025,377,2.8000000000000003,2.2,0.8999999999999999,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Regular,Cuenta con riego,Aplica fertilizantes,4.68,6.183654421908048,1.523301494231133,11.47688182921894,1.612548029353972,1.3148039759339964,0.61776,0.18504,0.054400000000000004,0.04352,2.513268029353972,0.063125,403.00000000000006,1.7000000000000002,2.1,0.8999999999999999,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Regular,Cuenta con riego,Aplica fertilizantes,5.04,4.166557380915805,4.577207300926802,2.4977235936867666,0.6171480112342362,0.42830735579668067,1.1232,0.47288,0.0256,0.04352,2.282348011234236,0.04545,92.8,4.8,5.5,0.7000000000000001,0.04419244213979225
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Regular,Cuenta con riego,Aplica fertilizantes,4.1499999999999995,8.339861603658376,1.2743417817287683,10.465145690004045,4.379760079726839,3.6157109338184905,1.01088,0.8429599999999999,0.17600000000000002,0.054400000000000004,6.464000079726839,0.38885,662,10.700000000000001,15.700000000000001,2.2,0.04419244213979225
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,No indica,Cuenta con riego,No ha aplicado fertilizantes,5,8.826747096311676,1.7224692642330244,12.235683933630108,0.4678380085162758,0.27889781307690836,0.2808,0.1028,0.048,0.059840000000000004,0.959278008516276,0.04545,64.2,1.6,0.6,0.6,0.10631864945908781
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Regular,Cuenta con riego,Aplica fertilizantes,5.29,3.1927863956092044,7.16638831095139,5.15353095912586,0.6569640119590257,0.4880711728845896,1.05456,0.31868,0.0256,0.04352,2.0993240119590255,0.025249999999999998,68,4.1,5.2,0.6,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,No indica,Cuenta con riego,Aplica fertilizantes,5.159999999999999,7.756260971518425,1.7722612067334969,12.109216916228249,0.17917200326155244,0,0.24960000000000002,0.1028,0.0736,0.07072,0.6758920032615525,0.0707,39.2,0.7000000000000001,0.5,0.4,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Ondulado,Regular,Cuenta con riego,Aplica fertilizantes,5.03,5.627213858875704,1.6726773217325515,10.718079724807769,0.7365960134086045,0.4781105367032714,0.27456,0.07196000000000001,0.032,0.06528,1.180396013408605,0.037875,247.00000000000003,1.4000000000000001,0.6,0.6,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.58,4.166557380915805,1.3573283525628899,7.682871307163092,1.0650780193881173,0.8267328030494069,0.4056,0.12336,0.032,0.58208,2.208118019388117,0.128775,185,1.9,1.2,0.7000000000000001,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Bueno,Cuenta con riego,Aplica fertilizantes,4.6499999999999995,7.574755829488904,2.4029591450728196,9.83281060299474,2.1699720395010242,1.7829538764559498,0.39312,0.19532,0.048,0.03808000000000001,2.8444920395010245,0.04545,343.00000000000006,1.3,1.7999999999999998,0.7000000000000001,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,No indica,Cuenta con riego,No ha aplicado fertilizantes,5.31,6.809650055319433,1.93823434840174,21.847177256171587,0.17917200326155244,0,1.00464,0.24672,0.1984,0.22848000000000002,1.8574120032615524,0.194425,84.7,1.5,0.7000000000000001,0.7000000000000001,0.06490117791289078
Valle del cauca,Buenaventura,De 1 a 5 años,Plano,Regular,Cuenta con riego,Aplica fertilizantes,4.54,5.974989210770919,7.797086249290712,4.774129906920274,1.3437900244616434,1.0757487075823609,1.3603200000000002,0.514,0.0736,0.048960000000000004,3.3406700244616436,0.285325,234,9.5,5.300000000000001,1.3,0.08560991368598932
Valle del cauca,Buenaventura,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.29,6.6917255689190105,3.1982058047493402,10.841372809935685,2.2941080397368983,1.8452141507918889,1.47888,0.40092,0.21120000000000003,0.059840000000000004,4.444948039736898,0.6262,685,3.1,4.9,1.5,0.21951720897450958
Valle del cauca,Buenaventura,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.7700000000000005,6.131443778077212,3.2469490348562693,15.692781104457753,0.6037126420360258,0.49138855102610085,0.46799999999999997,0.16448000000000002,0.0768,0.054400000000000004,1.3673926420360258,0.21967499999999998,89.5,1.7999999999999998,0.7000000000000001,0.5,0.1705724578096245
Meta,Granada,Mas de 10 años,Plano,Bueno,No cuenta con riego,No indica,5.1899999999999995,1.4989257134298106,32.63553513653422,1.690759493670886,0.8605123085711004,0.7072803756001336,1.36656,0.27756000000000003,0.0576,0.07616000000000002,2.6383923085711003,0.053025,152,2.2,3.9000000000000004,1,0.13182919098164794
Santander,Rionegro,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,4.9,2.7265246193413715,7.289293297317671,5.293523653043061,3.2499974027586327,2.710842070385727,1.3728,0.54484,0.1472,0.054400000000000004,5.369237402758633,0.10605,483,3,14.399999999999999,1.7999999999999998,0.05631665135599313
Santander,Rionegro,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,5.45,3.1442147622863748,17.828774420503798,5.293523653043061,0,0,5.50368,2.0971200000000003,0.14400000000000002,0.0816,7.8264,0.164125,194,3.5,23.700000000000003,2,0.05631665135599313
Meta,Vistahermosa,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,5.42,1.4006000246458172,3.3146292532616535,15.04912028479496,0.22339170931709249,0.11035550440264372,4.1184,0.33924000000000004,0.2656,0.03264,4.979271709317093,0.093425,35,2.2,23,0.8999999999999999,0.25718770881197994
Meta,Vistahermosa,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,4.159999999999999,1.6269779177516557,5.324332262505736,10.599199014171289,1.4723544477717463,1.1737812741008469,0.63024,0.13364,0.1216,0.04352,2.4013544477717463,0.2828,83.10000000000001,1.2,22.7,0.4,0.25718770881197994
Meta,Vistahermosa,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,4.3,1.4911511818881524,3.375994230643152,11.63,1.309887750086588,1.0834904068623201,0.55536,0.17476000000000003,0.2016,0.027200000000000002,2.268807750086588,0.244925,86.89999999999999,0.8999999999999999,14.9,0.4,0.21142069950297027
Meta,Vistahermosa,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,4.73,2.1250092825844975,6.720385497934831,6.491579379749435,0.5584792732927314,0.4213573804464578,3.96864,1.05884,0.13119999999999998,0.054400000000000004,5.771559273292731,0.43934999999999996,185,2.3000000000000003,20,2.3000000000000003,0.21142069950297027
Meta,Vistahermosa,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,4.359999999999999,1.310048867403482,6.275489411918966,4.4377695625385085,1.6449753140622267,1.3242660528317245,0.5803200000000001,0.16448000000000002,0.0928,0.03264,2.5152153140622273,0.133825,345,1.7000000000000002,18.700000000000003,0.8999999999999999,0.18853719484846543
Meta,Vistahermosa,No indica,No indica,No indica,Cuenta con riego,No indica,4.38,1.4006000246458172,4.618635022618501,3.068563017731224,1.5434336280090029,1.2540398227573148,0.63648,0.1542,0.0736,0.03264,2.440353628009003,0.11109999999999999,248,1.4000000000000001,23.5,0.7000000000000001,0.18853719484846543
Arauca,Arauquita,Mas de 10 años,Plano,Regular,No cuenta con riego,Aplica fertilizantes,5.4,1.9556637695623849,5.713646891889072,10.214192549115513,0.27368258530120154,0.1400173621590345,5.87808,3.2073600000000004,0.1952,0.0816,9.6359225853012,0.09595,177,3.3000000000000003,11.100000000000001,5.4,0.11592095518505806
Arauca,Arauquita,De 0 a 1 año,Plano,Regular,No cuenta con riego,Aplica fertilizantes,5.23,1.7485508471835252,9.932414498257621,7.361009211706203,0.7906385797590265,0.06100756494072215,5.76576,2.0354400000000004,0.18239999999999998,0.059840000000000004,8.834078579759026,0.10099999999999999,215,3.8,14.8,5,0.09334188327522987
Cauca,Piamonte,De 1 a 5 años,Plano,Regular,Cuenta con riego,No indica,5.25,0.81,4.68,3.81,2.85,2.52,2.44,0.66,0.24,0.14,6.27,0.12,97.26,1,5.44,1,0.22
Cauca,Piamonte,De 0 a 1 año,Plano,Bueno,No cuenta con riego,No indica,4.6,1.26,3.87,5,2.58,2.28,0.59,0.42,0.31,0.14,3.95,0.2,186.27,1.11,6.28,4.4,0.16
Putumayo,San miguel,De 1 a 5 años,Plano,No indica,Cuenta con riego,No indica,4.48,8.31,7.34,10.61,0.88,0.63,0.59,0.2,0.09,0.14,1.7,0.53,90.55,5.36,5.39,1.06,0.04
Putumayo,San miguel,De 5 a 10 años,Plano,No indica,Cuenta con riego,No indica,5.18,3.16,3.9,8.21,1.05,0.72,3.72,0.2,0.09,0.14,5.23,0.18,96.91,1.37,6.63,1,0.06
Valle del cauca,Ansermanuevo,De 1 a 5 años,Pendiente,No indica,Cuenta con riego,No indica,5.44,14.839400484554815,7.662747735970147,6.673009476904708,0.1414086681902258,0,4.45536,1.08968,0.5247999999999999,0.03808000000000001,6.249328668190225,0.52015,38.9,2.1,3.3000000000000003,4.1,0.14613676162815528
Santander,Rionegro,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,Aplica fertilizantes,4.13,7.860669160995628,7.533196432762262,2.930378627034678,4.090432795483277,3.423497467305432,0.71136,0.27756000000000003,0.17600000000000002,0.03264,5.2879927954832775,0.1515,946.0000000000001,2.4,2.2,1.1,0.1762719221426015
Santander,Rionegro,De 1 a 5 años,Ondulado,Bueno,No cuenta con riego,Aplica fertilizantes,4.72,4.462105721173634,7.533196432762262,3.815021231422506,0.2921737711059484,0.19244512390178464,2.9952,0.514,0.1856,0.027200000000000002,4.014173771105948,0.19947499999999999,79.5,1.5,30.299999999999997,2.3000000000000003,0.23338562410045924
Santander,Rionegro,De 1 a 5 años,Ondulado,Bueno,No cuenta con riego,Aplica fertilizantes,4.64,3.3523707204154327,5.292595634827505,9.122876857749468,2.368694501466081,1.8130356409694448,1.248,0.26728,0.0864,0.03264,4.0030145014660805,0.1212,748.0000000000001,0.8999999999999999,3.1,1.4000000000000001,0.13819612083736302
Nariño,San andrés de tumaco,De 5 a 10 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.359999999999999,12.507684476670596,6.544696080732221,12.219125973106866,1.8469556244911736,1.2863437229224552,1.02336,0.33924000000000004,0.256,0.03808000000000001,3.5036356244911735,0.618625,190,5.5,9.7,2.4,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,5.05,9.178479474395992,7.384921379957754,34.556351733899504,0.23999988340845757,0,0.34944000000000003,0.12336,0.08960000000000001,0.054400000000000004,0.8567998834084576,0.159075,50.8,2.7,0.8,0.7000000000000001,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.2700000000000005,12.022175413838882,8.373421731987795,15.97885704175513,2.1599989506761186,1.559818372677623,0.061152000000000005,0.3084,0.1984,0.04352,2.7714709506761186,0.492375,264,4.4,6.1,0.6,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.470000000000001,18.33379323065116,13.431248533208166,21.286712668082096,1.7321730715566939,1.2053141970690722,0.26832,0.19532,0.24,0.15776,2.5935730715566945,0.45702499999999996,229,4.2,3.3000000000000003,3.3000000000000003,0.21434772344783998
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.64,19.51288666895675,11.684897911288429,20.623230714791223,1.8991295121886642,1.458531465360894,0.5803200000000001,0.24672,0.20800000000000002,0.544,3.478169512188664,0.8130499999999999,327,4.9,6.7,2.7,0.5951057365002247
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,Aplica fertilizantes,4.71,5.15569009664751,1.651619338183525,13.98841118188252,1.5547818533852251,1.0533838360939791,1.48512,0.53456,0.32,0.048960000000000004,3.943421853385225,0.169175,212.99999999999997,2.3,5.699999999999999,1.9,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,No indica,No indica,No cuenta con riego,Aplica fertilizantes,4.67,6.3347835349531,3.381494954236094,10.44984076433121,2.2852162811500962,1.7623921873110804,0.76752,0.4112,0.22719999999999999,0.04352,3.734656281150096,0.10605,393.00000000000006,2.5,9.7,2.1,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.64,17.501491980082506,16.940424782914807,10.44984076433121,2.3269553913080885,1.7421348058477346,0.97968,0.43176,0.41600000000000004,0.06528,4.219675391308089,0.073225,778,4,5.1,3.4000000000000004,0.23338562410045924
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,Aplica fertilizantes,4.84,5.641199159479225,1.2891692091058435,14.873053786270347,1.7008687389381993,1.0432551453623062,1.17312,0.48316,0.1696,0.03808000000000001,3.564828738938199,0.1818,187.00000000000003,3.3000000000000003,6.3,1.6,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,Aplica fertilizantes,4.99,9.52527166213293,4.897195494015488,16.200017692852086,1.1582603068842952,0.6381075160953912,1.0358399999999999,0.33924000000000004,0.272,0.054400000000000004,2.8597403068842953,0.7272,95,4.6000000000000005,15.9,1.4000000000000001,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,Aplica fertilizantes,4.9,16.738549167061237,4.683020417742314,25.48876503892427,1.0434777539498155,0.5874640624370268,0.54288,0.18504,0.35840000000000005,0.14688,2.2766777539498153,0.300475,132,5.1,3,2.1,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.59,22.79589895182479,7.483771415160759,15.094214437367302,1.6695644063197048,1.3673732487758383,0.92976,0.52428,0.22719999999999999,0.07616000000000002,3.426964406319705,0.058074999999999995,491,4.3,2.7,1.7999999999999998,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.76,5.15569009664751,1.1244191504341703,14.430732484076431,1.2104341945817858,0.8710674029238673,1.35408,0.63736,0.2816,0.06528,3.548754194581786,0.20199999999999999,136,2.9,9,2,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,No indica,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.8,9.733346974775092,4.7489204412109824,8.238234253361641,1.1269559742658009,0.7495231141437928,0.95472,0.31868,0.3104,0.07072,2.7814759742658013,0.123725,123,4.2,4,1.9,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.609999999999999,7.236443223069139,2.6565946960807314,21.286712668082096,1.7321730715566939,1.1344133619473622,0.38688,0.17476000000000003,0.0992,0.059840000000000004,2.452853071556694,0.128775,290,3.1,1.2,1.6,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.94,4.184671970984084,0.8772940624266603,14.873053786270347,0.4382606566589226,0.2937320312185134,3.11376,0.62708,0.1568,0.054400000000000004,4.390300656658923,0.305525,45.8,2.8000000000000003,4.9,1.7999999999999998,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.6899999999999995,16.322398541776916,1.1738441680356724,22.17135527246992,0.5426084320539041,0.2633459590234948,0.29328,0.14392000000000002,0.2656,0.27744,1.522848432053904,0.477225,81.5,3.3000000000000003,4.1,0.8999999999999999,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,Aplica fertilizantes,4.95,5.15569009664751,2.7224947195494007,8.238234253361641,0.6469562074488856,0.3646328663402235,2.16528,0.79156,0.28800000000000003,0.059840000000000004,3.9516362074488858,0.08837500000000001,239.00000000000003,3,3.9000000000000004,1.7999999999999998,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.64,4.739539471363185,2.1952945318000467,9.122876857749468,1.0643473090288118,0.6279788253637183,2.54592,1.06912,0.2144,0.048960000000000004,4.942747309028812,0.290375,170,2.2,10.9,26,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.930000000000001,3.629804470604983,1.0255691152311663,12.882607926397736,1.0330429764103173,0.7090083512171014,1.76592,0.8429599999999999,0.1184,0.054400000000000004,3.8147229764103168,0.0404,59.900000000000006,2,8.299999999999999,1.7000000000000002,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,Aplica fertilizantes,4.78,8.138102911185177,1.5362942971133535,7.795912951167727,0.5843475422118967,0.31398941268185915,3.1324799999999997,0.4112,0.1376,0.054400000000000004,4.320027542211896,0.194425,591,2.3,4.6000000000000005,2.5,0.23338562410045924
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,5.24,5.225048534194898,1.4703942736446844,3.3726999292285913,0.15652166309247234,0,4.605119999999999,1.42892,0.096,0.10336000000000001,6.389921663092472,0.16665,101.7,2.7,4.1,1.9,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.78,7.652593848353465,1.5527693029805207,6.0266277423920736,1.0956516416473063,0.658364897558737,2.01552,0.64764,0.2688,0.048960000000000004,4.076571641647306,0.10099999999999999,421.99999999999994,3.5999999999999996,9.9,2.7,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.6,4.184671970984084,0.9926191034968317,7.132430997876859,1.1582603068842952,0.7191370419487741,1.86576,0.53456,0.1696,0.04352,3.771700306884295,0.255025,255,1.9,5.6000000000000005,1.7999999999999998,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,5.119999999999999,4.670181033815798,1.6845693499178596,4.257342533616419,0.17739121817146863,0,4.82976,1.53172,0.1152,0.10336000000000001,6.757431218171469,0.18685,143,2.4,4.2,2,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,No indica,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.930000000000001,2.728144782488944,0.7784440272236564,10.671001415428163,0.8452169806993506,0.5165632273153167,2.29632,0.99716,0.1152,0.06528,4.31917698069935,0.0404,74,1.3,4.1,1.3,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.9,7.097726347974364,1.1408941563013377,6.690109695682944,0.23999988340845757,0,3.3696,0.80184,0.18239999999999998,0.04352,4.637359883408458,0.270175,103.10000000000001,1.5,8.7,2.2,0.1762719221426015
Nariño,San andrés de tumaco,De 5 a 10 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.29,3.560446033057596,1.2726942032386765,10.892162066525124,2.1913032832946127,1.6003331356043144,1.0608,0.47288,0.17920000000000003,0.07072,3.974903283294613,0.214625,202,3.1,6.800000000000001,2.6,0.21434772344783998
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.52,5.294406971742286,2.771919737150903,10.671001415428163,2.0973902854391295,1.4078880117025299,1.41024,0.62708,0.3168,0.04352,4.495030285439129,0.118675,307,3,18.3,3,0.25242352475307844
Nariño,San andrés de tumaco,De 5 a 10 años,Ondulado,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.58,6.61221728514265,1.5857193147148556,5.805467091295117,1.147825529344797,0.7900378770704843,2.44608,0.6579200000000001,0.1568,0.09248,4.501105529344796,0.295425,310,3.5,13.600000000000001,2.8000000000000003,0.21434772344783998
Nariño,San andrés de tumaco,De 5 a 10 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.53,4.115313533436697,2.6071696784792295,10.44984076433121,1.7217382940171957,0.9419682380455775,0.95472,0.37008,0.1408,0.054400000000000004,3.241738294017196,0.189375,172,3.5999999999999996,10.2,55,0.23338562410045924
Nariño,San andrés de tumaco,No indica,No indica,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.99,3.4217291579628206,2.5247946491433932,7.353591648973814,1.0226081988708193,0.5874640624370268,2.16528,0.88408,0.1504,0.06528,4.287648198870819,0.083325,124,1.9,9.9,2.1,0.1762719221426015
Nariño,San andrés de tumaco,De 5 a 10 años,Ondulado,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.819999999999999,5.086331659100123,2.0305444731283737,7.353591648973814,1.5547818533852251,0.9419682380455775,1.3478400000000001,0.47288,0.1408,0.059840000000000004,3.5761418533852254,0.08837500000000001,249.00000000000003,3.5,9.3,1.7999999999999998,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.71,4.045955095889308,1.1244191504341703,11.77680467091295,1.2521733047397787,0.8710674029238673,1.82208,0.5037200000000001,0.11199999999999999,0.07072,3.760693304739779,0.1212,129,2.4,6.1,1.7999999999999998,0.19530982279522074
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.71,5.016973221552734,1.3715442384416805,7.353591648973814,0.6260866523698894,0.30386072195018626,2.7643199999999997,0.80184,0.2432,0.03808000000000001,4.473526652369889,0.15655,214.00000000000003,2.4,5.4,2.3000000000000003,0.1762719221426015
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.94,4.323388846078859,1.4868692795118517,5.141985138004246,0.5739127646723985,0.44566239219360654,2.5084799999999996,0.9766,0.2912,0.03808000000000001,4.388272764672398,0.1515,246,1.5,5.300000000000001,2.3000000000000003,0.13819612083736302
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.78,4.531464158721023,1.5692443088476882,4.92082448690729,0.5843475422118967,0.243088577560149,2.75184,1.16164,0.14400000000000002,0.059840000000000004,4.701667542211897,0.249975,93,2.2,12.4,2.3000000000000003,0.15723402148998228
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,5.44,3.7990603019450218,8.278020615716613,4.859691188870152,0.12358079168723612,0,4.97952,1.42892,0.22399999999999998,0.16864,6.924660791687236,0.5151,97,2.9,9,3.4000000000000004,0.21276384306554835
Nariño,San andrés de tumaco,De 1 a 5 años,Ondulado,No indica,No cuenta con riego,Aplica fertilizantes,4.6499999999999995,5.2792573557445515,3.668823894028788,7.099362352445194,1.112227125185125,0.6631482593927854,1.4664000000000001,0.54484,0.13119999999999998,0.059840000000000004,3.314507125185125,0.20199999999999999,129,2.7,16.1,1.6,0.29226457844735065
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.56,4.337313776053941,2.669627401914644,5.386672639123102,1.2358079168723612,0.7345642257889315,1.67856,0.8738,0.1408,0.07616000000000002,4.005127916872362,0.21967499999999998,147,2.7,17.3,2.2,0.3121397622928012
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.44,5.077412302953706,5.634984733350168,5.254927276559865,1.8846070732303508,1.214071428734484,1.48512,0.53456,0.17600000000000002,0.06528,4.145567073230351,0.320675,248,3.2,12.3,1.9,0.19288865922009776
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.7700000000000005,7.566834620707461,4.70025253104984,6.440635539629005,0.8856623404251922,0.4795072029455525,3.11376,0.8121200000000001,0.2368,0.06528,5.1136223404251915,0.310575,190.99999999999997,3.8,13.899999999999999,2.7,0.29226457844735065
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,4.72,5.750229145589856,4.0394935604582285,9.207288153456997,2.1420670559120927,1.469128451577863,1.04832,0.37008,0.2208,0.059840000000000004,3.841107055912093,0.10099999999999999,235,3.7,13,3.2,0.3121397622928012
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.94,1.175074615664036,2.266725590578296,9.734269603709947,1.1019287258778554,0.7549687876164018,1.6224,0.8738,0.1152,0.07616000000000002,3.789488725877856,0.037875,44.1,2.4,7.6,1.7999999999999998,0.23263902691099891
Nariño,San andrés de tumaco,De 1 a 5 años,Plano,No indica,No cuenta con riego,Aplica fertilizantes,4.23,20.78533071955858,8.406949195344247,9.07554279089376,2.4098254379011044,1.7956014408173882,0.30576,0.2056,0.2336,0.054400000000000004,3.2091854379011044,0.39894999999999997,90.8,4.9,3.7,1.7999999999999998,0.17301347537464723
