Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
15,Boyacá,15248,El Espino,Hortalizas,Hortalizas de raíz,Cebolla De Bulbo,Cebolla De Bulbo,2021,2021B,6.50,2.25,29.25,13.00,Transitorio,En Fresco,1051100,Allium cepa
15,Boyacá,15248,El Espino,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,3.00,3.00,3.60,1.20,Transitorio,Grano,1060100,Pisum sativum
15,Boyacá,15248,El Espino,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,4.00,4.00,4.80,1.20,Transitorio,Grano,1060100,Pisum sativum
15,Boyacá,15248,El Espino,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,8.50,8.50,10.20,1.20,Transitorio,Grano Seco,1060200,Phaseolus sp.
15,Boyacá,15248,El Espino,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,4.50,4.50,5.40,1.20,Transitorio,Grano Seco,1060200,Phaseolus sp.
15,Boyacá,15248,El Espino,Leguminosas,Leguminosas,Haba,Haba,2021,2021A,1.00,1.00,0.50,0.50,Transitorio,Grano Seco,1060500,Vicia faba
15,Boyacá,15248,El Espino,Leguminosas,Leguminosas,Haba,Haba,2021,2021B,1.50,1.50,1.50,1.00,Transitorio,Grano Seco,1060500,Vicia faba
15,Boyacá,15248,El Espino,Raíces y Tubérculos,Raíces y Tubérculos,Papa,Papa todas las variedades,2021,2021A,31.00,27.00,324.00,12.00,Transitorio,En Fresco,1080701,Solanum tuberosum
15,Boyacá,15248,El Espino,Raíces y Tubérculos,Raíces y Tubérculos,Papa,Papa todas las variedades,2021,2021B,18.00,18.00,180.00,10.00,Transitorio,En Fresco,1080701,Solanum tuberosum
15,Boyacá,15272,Firavitoba,Cereales,Cereales,Cebada,Cebada,2021,2021B,32.00,30.00,51.00,1.70,Transitorio,En Fresco,1010300,Hordeum vulgare
15,Boyacá,15272,Firavitoba,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,30.00,30.00,30.00,1.00,Transitorio,Grano Seco,1010402,Zea mays
15,Boyacá,15272,Firavitoba,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,5.00,5.00,7.00,1.40,Transitorio,Grano Seco,1010402,Zea mays
15,Boyacá,15272,Firavitoba,Cereales,Cereales,Trigo,Trigo,2021,2021B,3.00,3.00,6.00,2.00,Transitorio,En Fresco,1010800,Triticum aestivum
15,Boyacá,15272,Firavitoba,Frutales,Demas frutales,Higo,Higo,2021,2021,4.50,2.50,12.50,5.00,Permanente,En Fresco,2043200,Opuntia ficus-indica
15,Boyacá,15272,Firavitoba,Frutales,Myrtaceas,Feijoa,Feijoa,2021,2021,0.50,0.50,2.50,5.00,Permanente,En Fresco,2042500,Feijoa sellowiana berg.
15,Boyacá,15272,Firavitoba,Frutales,Passifloraceas,Gulupa o cholupa,Gulupa o cholupa,2021,2021,0.50,0.50,3.00,6.00,Permanente,En Fresco,2043100,Passiflora edulis Sims fo. Edulis
15,Boyacá,15272,Firavitoba,Frutales,Solanaceas,Tomate de árbol,Tomate de árbol,2021,2021,1.50,1.50,1.50,1.00,Permanente,En Fresco,2046300,Solanum betaceum
15,Boyacá,15272,Firavitoba,Frutales,Solanaceas,Uchuva,Uchuva,2021,2021,2.00,0.00,0.00,0.00,Permanente,En Fresco,2046500,Physalis peruviana L.
15,Boyacá,15272,Firavitoba,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021B,0.50,0.50,5.00,10.00,Transitorio,En Fresco,1052500,Capsicum annuum L
15,Boyacá,15272,Firavitoba,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021B,3.50,3.50,250.00,71.43,Transitorio,En Fresco,1052901,Lycopersicon esculentum
