departamento,municipio,cultivo,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha
Atlantico,Juan de acosta,Naranja,2019,20,0,0,0
Atlantico,Juan de acosta,Limon,2019,20,0,0,0
Choco,Jurado,Naranja,2019,17,15,150,10
Choco,Jurado,Limon,2019,24,20,140,7
Cordoba,La apartada,Naranja,2019,0.14,0,0,0
Caldas,La dorada,Limon,2019,27,23,276,12
Caldas,La dorada,Naranja,2019,6,6,48,8
Cesar,La jagua de ibirico,Limon,2019,28,22,240,10.91
Cesar,La jagua de ibirico,Naranja,2019,8,8,152,19
La guajira,La jagua del pilar,Limon,2019,2.5,2.5,10,4
La guajira,La jagua del pilar,Naranja,2019,7,7,42,6
Narino,La llanada,Limon,2019,1,0,0,0
Narino,La llanada,Mandarina,2019,0.5,0,0,0
Narino,La llanada,Naranja,2019,3,0,0,0
Cundinamarca,La mesa,Naranja,2019,610,594,5940,10
Cundinamarca,La mesa,Mandarina,2019,715,710,7100,10
Cundinamarca,La mesa,Limon,2019,845,820,20500,25
Antioquia,La pintada,Naranja,2019,127.5,126.5,3542,28
Vichada,La primavera,Lima,2019,69,20,320,16
Quindio,La tebaida,Limon,2019,82.2,5.8,145,25
Narino,La union,Limon,2019,563,539,1078,2
Sucre,La union,Naranja,2019,25,25,150,6
Risaralda,La virginia,Naranja,2019,145,145,5800,40
Risaralda,La virginia,Mandarina,2019,41,41,1230,30
Boyaca,Labranzagrande,Naranja,2019,25,24,173,7.21
Santander,Landazuri,Mandarina,2019,209,209,1254,6
Santander,Lebrija,Lima,2019,1536,1510,30200,20
Santander,Lebrija,Mandarina,2019,1929,1914,28710,15
Santander,Lebrija,Limon,2019,392,314,4710,15
Santander,Lebrija,Naranja,2019,1020,1005,30150,30
Narino,Leiva,Limon,2019,650,420,3675,8.75
Narino,Leiva,Naranja,2019,16,14,42,3
Antioquia,Liborina,Limon,2019,8,8,56,7
Antioquia,Liborina,Mandarina,2019,2,2,12,6
Antioquia,Liborina,Lima,2019,30,26,650,25
Narino,Linares,Naranja,2019,3,3,6,2
Narino,Linares,Limon,2019,6,6,120,20
Cauca,Lopez,Limon,2019,12,6,18,3
Cauca,Lopez,Naranja,2019,21,10,70,7
Atlantico,Luruaco,Limon,2019,30,30,240,8
Atlantico,Luruaco,Naranja,2019,253,159,1272,8
Santander,Macaravita,Limon,2019,11,11,46,4.18
Santander,Malaga,Limon,2019,13.38,0,0,0
Atlantico,Malambo,Limon,2019,35,19,314,16.53
Atlantico,Manati,Limon,2019,6,4,48,12
Bolivar,Margarita,Naranja,2019,96,91,1638,18
Tolima,Mariquita,Limon,2019,403,390,3120,8
Tolima,Mariquita,Naranja,2019,278,270,1755,6.5
Risaralda,Marsella,Naranja,2019,146,146,5256,36
Antioquia,Medellin,Mandarina,2019,14.5,14,84,6
Antioquia,Medellin,Lima,2019,7.5,7,56,8
Antioquia,Medellin,Naranja,2019,12.5,12,84,7
Cundinamarca,Medina,Naranja,2019,18,8,40,5
Cundinamarca,Medina,Mandarina,2019,15,5,30,6
Cundinamarca,Medina,Limon,2019,8,2,10,5
Choco,Medio atrato (bete,Limon,2019,8,8,32,4
Choco,Medio san juan (andagoya,Limon,2019,26,21,84,4
Tolima,Melgar,Mandarina,2019,130,128,1250,9.77
Cauca,Mercaderes,Mandarina,2019,12,12,48,4
Cauca,Mercaderes,Limon,2019,300,231,2310,10
Cauca,Mercaderes,Naranja,2019,12,12,60,5
Cauca,Miranda,Naranja,2019,30,26,1274,49
Risaralda,Mistrato,Limon,2019,4,4,16,4
Risaralda,Mistrato,Lima,2019,5,0,0,0
Putumayo,Mocoa,Naranja,2019,8,6,30,5
Santander,Mogotes,Mandarina,2019,19,0,0,0
Santander,Mogotes,Limon,2019,91,0,0,0
Santander,Mogotes,Naranja,2019,100,0,0,0
Santander,Molagavita,Limon,2019,5,0,0,0
Cordoba,Momil,Naranja,2019,3,2,10,5
Bolivar,Mompos,Naranja,2019,20,20,160,8
Bolivar,Mompos,Limon,2019,10,10,70,7
Boyaca,Moniquira,Mandarina,2019,27,10,230,23
Boyaca,Moniquira,Naranja,2019,100,73,2190,30
Caqueta,Montanita,Naranja,2019,23,23,161,7
Caqueta,Montanita,Mandarina,2019,6,6,36,6
Antioquia,Montebello,Lima,2019,1,0,0,0
Antioquia,Montebello,Naranja,2019,1,0,0,0
Antioquia,Montebello,Limon,2019,3,0,0,0
Quindio,Montenegro,Limon,2019,128,39,1170,30
Cordoba,Monteria,Naranja,2019,297,287,7175,25
Cordoba,Monitos,Limon,2019,4,4,48,12
Sucre,Morroa,Naranja,2019,5,3,18,6
Sucre,Morroa,Limon,2019,4.5,2.5,7.5,3
Antioquia,Mutata,Lima,2019,46.5,44,374,8.5
Antioquia,Mutata,Limon,2019,14,10,129.75,12.98
Boyaca,Muzo,Naranja,2019,41,41,615,15
Boyaca,Muzo,Mandarina,2019,8,8,80,10
Cundinamarca,Narino,Limon,2019,15,15,75,5
Tolima,Natagaima,Limon,2019,336,270,3999,14.81
Antioquia,Necocli,Lima,2019,25,18,252,14
Cundinamarca,Nocaima,Naranja,2019,94,93,558,6
Cundinamarca,Nocaima,Limon,2019,14.4,0,0,0
Choco,Novita,Limon,2019,65,45,135,3
Santander,Ocamonte,Limon,2019,57,22,249,11.32
Santander,Ocamonte,Mandarina,2019,15,15,257.1,17.14
Santander,Oiba,Mandarina,2019,16,16,256,16
Santander,Oiba,Naranja,2019,21,21,324,15.43
Antioquia,Olaya,Lima,2019,17,8,41.6,5.2
Santander,Onzaga,Naranja,2019,4,4,36,9
Santander,Onzaga,Mandarina,2019,8,8,64,8
Santander,Onzaga,Lima,2019,22,22,220,10
Tolima,Ortega,Limon,2019,158,158,347.6,2.2
Boyaca,Otanche,Naranja,2019,23,23,138,6
Boyaca,Otanche,Mandarina,2019,10,10,70,7
Boyaca,Otanche,Limon,2019,9,9,135,15
Sucre,Ovejas,Naranja,2019,67,60,360,6
Cundinamarca,Pacho,Naranja,2019,722,674,7414,11
Cauca,Padilla,Limon,2019,26,24,192,8
Cauca,Padilla,Mandarina,2019,6,6,48,8
Cauca,Padilla,Naranja,2019,10,10,80,8
Boyaca,Paez,Limon,2019,9,3,30,10
Boyaca,Paez,Naranja,2019,3,3,30,10
Cundinamarca,Paime,Limon,2019,10,10,60,6
Cundinamarca,Paime,Naranja,2019,247,245,1225,5
Boyaca,Pajarito,Naranja,2019,49,48,384,8
Santander,Palmar,Limon,2019,20,20,200,10
Santander,Palmar,Mandarina,2019,21,21,210,10
Atlantico,Palmar de varela,Limon,2019,60,60,720,12
Santander,Palmas del socorro,Mandarina,2019,423,413,9499,23
Sucre,Palmito,Naranja,2019,11,0,0,0
Sucre,Palmito,Limon,2019,5,0,0,0
Cauca,Patia (el bordo,Limon,2019,319,190,3770,19.84
Boyaca,Pauna,Naranja,2019,357,353,4236,12
Boyaca,Pauna,Mandarina,2019,218,213,2343,11
Boyaca,Pauna,Limon,2019,50,50,550,11
Boyaca,Paya,Mandarina,2019,2,2,16,8
Boyaca,Paya,Naranja,2019,3,2,4,2
Risaralda,Pereira,Lima,2019,95.3,82.7,2068,25.01
Risaralda,Pereira,Limon,2019,22.6,22.6,566,25.04
Risaralda,Pereira,Naranja,2019,508.6,464,13010,28.04
Risaralda,Pereira,Mandarina,2019,182.7,160.9,4826,29.99
Santander,Piedecuesta,Limon,2019,41,37,814,22
Santander,Piedecuesta,Mandarina,2019,14,10,220,22
Tolima,Piedras,Limon,2019,13,8,20,2.5
Quindio,Pijao,Limon,2019,78.4,75,1500,20
Magdalena,Pijino  del carmen,Naranja,2019,15,15,75,5
Santander,Pinchote,Limon,2019,25,17,170,10
Santander,Pinchote,Mandarina,2019,58,46,506,11
Santander,Pinchote,Naranja,2019,106,94,1222,13
Narino,Policarpa,Limon,2019,125,120,480,4
Atlantico,Polonuevo,Naranja,2019,13,1,15,15
Atlantico,Polonuevo,Limon,2019,36.2,16,128,8
Atlantico,Ponedera,Limon,2019,36,36,360,10
Cauca,Popayan,Limon,2019,4,1,12,12
Cordoba,Pueblo nuevo,Limon,2019,1.5,0.5,7.5,15
Antioquia,Pueblorrico,Limon,2019,7.68,7.68,122.88,16
Magdalena,Puebloviejo,Limon,2019,1,1,1,1
Santander,Puente nacional,Lima,2019,15,10,90,9
Santander,Puente nacional,Naranja,2019,25,20,100,5
Santander,Puente nacional,Mandarina,2019,6,5,20,4
Santander,Puente nacional,Limon,2019,15,10,50,5
Antioquia,Puerto berrio,Limon,2019,50,50,300,6
Boyaca,Puerto boyaca,Limon,2019,5.5,0,0,0
Putumayo,Puerto guzman,Limon,2019,20,0,0,0
Cordoba,Puerto libertador,Limon,2019,3,0,0,0
Santander,Puerto parra,Limon,2019,28,18,405,22.5
Santander,Puerto parra,Naranja,2019,10,5,10,2
Cundinamarca,Puerto salgar,Limon,2019,11,9,36,4
Antioquia,Puerto triunfo,Limon,2019,87,82,178.4,2.18
Cundinamarca,Puli,Limon,2019,25,10,30,3
Cundinamarca,Puli,Mandarina,2019,5,5,20,4
Cundinamarca,Puli,Naranja,2019,16,10,70,7
Tolima,Purificacion,Limon,2019,59,46,460,10
Cundinamarca,Quebradanegra,Naranja,2019,18,17,102,6
Cundinamarca,Quebradanegra,Limon,2019,21,19,95,5
Cundinamarca,Quetame,Limon,2019,3,0,0,0
Quindio,Quimbaya,Limon,2019,16,11,220,20
Boyaca,Quipama,Limon,2019,40,10,150,15
Cundinamarca,Quipile,Limon,2019,16,12,96,8
Atlantico,Repelon,Naranja,2019,24,24,144,6
Atlantico,Repelon,Limon,2019,64,64,896,14
Cundinamarca,Ricaurte,Naranja,2019,13,8,36,4.5
Cundinamarca,Ricaurte,Mandarina,2019,5,5,10,2
Cundinamarca,Ricaurte,Limon,2019,51,45,180,4
Narino,Ricaurte,Naranja,2019,10,5,15,3
Narino,Ricaurte,Limon,2019,3.5,1.5,6,4
Choco,Rio iro (santa rita,Limon,2019,14,10,27,2.7
Choco,Rio quito (paimado,Limon,2019,9,6,14.4,2.4
La guajira,Riohacha,Limon,2019,10,10,40,4
La guajira,Riohacha,Naranja,2019,15,15,60,4
Santander,Rionegro,Naranja,2019,2884,2362,59050,25
Santander,Rionegro,Mandarina,2019,3669,3263,97890,30
Boyaca,Rondon,Limon,2019,2,0,0,0
Atlantico,Sabanagrande,Naranja,2019,3,3,18,6
Atlantico,Sabanagrande,Limon,2019,9,0,0,0
Atlantico,Sabanalarga,Limon,2019,16,16,80,5
Casanare,Sabanalarga,Naranja,2019,5.6,5.6,28,5
Tolima,Saldana,Limon,2019,390,380,5700,15
Antioquia,Salgar,Lima,2019,85,40,360,9
Antioquia,Salgar,Mandarina,2019,9,9,306,34
Antioquia,Salgar,Naranja,2019,30,30,600,20
Narino,Samaniego,Naranja,2019,73,61,244,4
Antioquia,San andres,Limon,2019,20,20,100,5
Cordoba,San antero,Limon,2019,3.75,2.5,12.5,5
Cordoba,San antero,Naranja,2019,4,2.5,12.5,5
Cundinamarca,San antonio de  tequendama,Naranja,2019,38,33,244.2,7.4
Santander,San benito,Mandarina,2019,318,283,3396,12
Sucre,San benito abad,Limon,2019,14,14,70,5
Cundinamarca,San bernardo,Limon,2019,78,46,644,14
Cordoba,San carlos,Naranja,2019,150,100,1500,15
Bolivar,San cristobal,Limon,2019,5,2,60,30
Bolivar,San fernando,Naranja,2019,50,50,125,2.5
Antioquia,San francisco,Limon,2019,25,10,60,6
Santander,San gil,Limon,2019,72,45,180,4
Santander,San gil,Mandarina,2019,415,365,4685,12.84
Santander,San gil,Naranja,2019,287,78,1070,13.72
Cordoba,San jose de ure,Limon,2019,13,10,30,3
Cordoba,San jose de ure,Mandarina,2019,8,5,5,1
Cordoba,San jose de ure,Naranja,2019,9,4,40,10
Cundinamarca,San juan de rioseco,Naranja,2019,24,23,138,6
Cundinamarca,San juan de rioseco,Mandarina,2019,24,19,95,5
Cundinamarca,San juan de rioseco,Limon,2019,20,20,100,5
La guajira,San juan del cesar,Naranja,2019,13,13,65,5
La guajira,San juan del cesar,Limon,2019,2,2,16,8
La guajira,San juan del cesar,Lima,2019,18,18,144,8
Bolivar,San juan nepomuceno,Naranja,2019,45,45,720,16
Narino,San lorenzo,Limon,2019,533,524,1572,3
Tolima,San luis,Limon,2019,785,600,6000,10
Boyaca,San luis de gaceno,Mandarina,2019,3,1,2,2
Boyaca,San luis de gaceno,Naranja,2019,5,2,6,3
Meta,San martin,Limon,2019,32,29,295,10.17
Meta,San martin,Mandarina,2019,36,32,367,11.47
Meta,San martin,Naranja,2019,56,50,179,3.58
Santander,San miguel,Naranja,2019,20,20,200,10
Putumayo,San miguel (la dorada,Lima,2019,41.5,36,144,4
Sucre,San onofre,Naranja,2019,21,21,105,5
Antioquia,San rafael,Lima,2019,14,10,30,3
Magdalena,San sebastian de buenavista,Naranja,2019,240,200,1200,6
Santander,San vicente de chucuri,Naranja,2019,659,632,6370,10.08
Santander,San vicente de chucuri,Limon,2019,10,0,0,0
Santander,San vicente de chucuri,Mandarina,2019,224,199,1020,5.13
Magdalena,San zenon,Naranja,2019,205,193,2895,15
Narino,Sandona,Naranja,2019,51,51,1785,35
Bolivar,Santa catalina,Limon,2019,5,5,72.5,14.5
Antioquia,Santa fe de antioquia,Limon,2019,5,2,16,8
Santander,Santa helena del opon,Naranja,2019,9,5,95,19
Boyaca,Santa maria,Naranja,2019,8,1,3,3
Boyaca,Santa maria,Limon,2019,3,0,0,0
Boyaca,Santa maria,Mandarina,2019,3,1,2.5,2.5
Magdalena,Santa marta,Mandarina,2019,30,30,300,10
Magdalena,Santa marta,Limon,2019,70,50,300,6
Magdalena,Santa marta,Naranja,2019,139,100,800,8
Bolivar,Santa rosa,Limon,2019,32,15,270,18
Antioquia,Santa rosa de osos,Limon,2019,4,3,15.6,5.2
Boyaca,Santana,Naranja,2019,30,25,250,10
Boyaca,Santana,Mandarina,2019,20,20,180,9
Cauca,Santander de quilichao,Limon,2019,23,0,0,0
Antioquia,Santo domingo,Mandarina,2019,90,90,2700,30
Atlantico,Santo tomas,Limon,2019,293,293,1851,6.32
Cundinamarca,Sasaima,Naranja,2019,291,239,2390,10
Boyaca,Sativanorte,Limon,2019,6,6,18,3
Boyaca,Sativanorte,Mandarina,2019,1,1,7,7
Boyaca,Sativanorte,Naranja,2019,5,5,26,5.2
Cundinamarca,Silvania,Limon,2019,10,10,100,10
Cundinamarca,Silvania,Naranja,2019,10,10,200,20
Santander,Simacota,Mandarina,2019,107,104,988,9.5
Santander,Simacota,Limon,2019,91.5,88.5,885,10
Sucre,Since,Limon,2019,2,2,20,10
Choco,Sipi,Limon,2019,4,3,12,4
Boyaca,Soata,Naranja,2019,10,10,300,30
Boyaca,Soata,Mandarina,2019,18,10,300,30
Boyaca,Soata,Limon,2019,11,6,40,6.67
Santander,Socorro,Naranja,2019,104,99,1888,19.07
Santander,Socorro,Mandarina,2019,207,195,3900,20
Santander,Socorro,Limon,2019,110,102,1836,18
Caqueta,Solita,Limon,2019,10,10,25,2.5
Caqueta,Solita,Naranja,2019,14,14,32,2.29
Antioquia,Sopetran,Limon,2019,6.5,6.5,52,8
Antioquia,Sopetran,Naranja,2019,6,6,30,5
Atlantico,Suan,Naranja,2019,1.2,1.2,11.4,9.5
Atlantico,Suan,Limon,2019,3.75,3,27,9
Tolima,Suarez,Limon,2019,27,27,270,10
Cauca,Sucre,Limon,2019,4,4,60,15
Cundinamarca,Supata,Naranja,2019,104,89.5,537,6
Choco,Tado,Limon,2019,14,0,0,0
Bolivar,Talaigua nuevo,Naranja,2019,33,33,297,9
Antioquia,Tamesis,Tangelo,2019,74,72,720,10
Antioquia,Tamesis,Naranja,2019,684,572,8150,14.25
Antioquia,Tamesis,Mandarina,2019,166,100,3500,35
Antioquia,Tamesis,Lima,2019,57,35,665,19
Narino,Taminango,Limon,2019,497,432,4752,11
Antioquia,Tarso,Naranja,2019,423,413,12390,30
Antioquia,Tarso,Mandarina,2019,37.5,37.5,1275,34
Antioquia,Tarso,Lima,2019,90,65.8,1776.6,27
Casanare,Tauramena,Naranja,2019,23,23,115,5
Cundinamarca,Tena,Mandarina,2019,129.2,126.2,883.4,7
Cundinamarca,Tena,Naranja,2019,40.5,38,285,7.5
Cundinamarca,Tibacuy,Limon,2019,103,103,927,9
Cundinamarca,Tibacuy,Mandarina,2019,34,34,204,6
Cundinamarca,Tibacuy,Naranja,2019,39,39,117,3
Antioquia,Titiribi,Naranja,2019,27.5,27.5,293,10.65
Antioquia,Titiribi,Lima,2019,23,11.5,230,20
Antioquia,Titiribi,Mandarina,2019,22.5,15,300,20
Cundinamarca,Tocaima,Naranja,2019,291,270,5400,20
Cundinamarca,Tocaima,Mandarina,2019,82,80,1782,22.28
Cundinamarca,Tocaima,Limon,2019,388,378,5325,14.09
Atlantico,Tubara,Naranja,2019,30,30,60,2
Atlantico,Tubara,Limon,2019,6,6,15,2.5
Boyaca,Tunungua,Naranja,2019,111,96,960,10
Boyaca,Tunungua,Mandarina,2019,30,28,168,6
Bolivar,Turbaco,Limon,2019,4,4,8,2
Bolivar,Turbaco,Naranja,2019,10,8,24,3
Bolivar,Turbana,Limon,2019,69,69,621,9
Antioquia,Turbo,Limon,2019,10,10,16,1.6
Antioquia,Turbo,Lima,2019,27,17,153,9
Antioquia,Uramita,Naranja,2019,18,18,288,16
Antioquia,Uramita,Mandarina,2019,8,8,48,6
Antioquia,Uramita,Limon,2019,221,194,5641,29.08
Antioquia,Urrao,Lima,2019,8,6,72,12
La guajira,Urumita,Limon,2019,8,8,40,5
La guajira,Urumita,Naranja,2019,21,18,90,5
Atlantico,Usiacuri,Limon,2019,18,0,0,0
Cundinamarca,Utica,Limon,2019,2.7,2,11,5.5
Antioquia,Valdivia,Naranja,2019,20,20,140,7
Antioquia,Valdivia,Limon,2019,40,40,400,10
Santander,Valle de san jose,Mandarina,2019,15,14,112,8
Santander,Valle de san jose,Naranja,2019,27,22,176,8
Tolima,Valle de san juan,Limon,2019,18,15,180,12
Tolima,Valle de san juan,Lima,2019,21,10,190,19
Putumayo,Valle del guamuez (la hormiga,Lima,2019,2,0,0,0
Putumayo,Valle del guamuez (la hormiga,Limon,2019,44,0,0,0
Antioquia,Valparaiso,Tangelo,2019,3,3,60,20
Antioquia,Valparaiso,Naranja,2019,1008,975.5,34260,35.12
Antioquia,Valparaiso,Limon,2019,66,33,660,20
Antioquia,Valparaiso,Mandarina,2019,243,229,13632,59.53
Antioquia,Venecia,Mandarina,2019,222,212,3816,18
Antioquia,Venecia,Naranja,2019,404,394,3940,10
Antioquia,Venecia,Lima,2019,308,271,6233,23
Cundinamarca,Vergara,Naranja,2019,8.7,6.8,48.8,7.18
Cundinamarca,Vergara,Mandarina,2019,15,12.7,108,8.5
Cundinamarca,Vergara,Limon,2019,18,18,132,7.33
Antioquia,Vigia del fuerte,Limon,2019,11,4,20,5
Cauca,Villa rica,Limon,2019,4,4,40,10
Cauca,Villa rica,Mandarina,2019,15,14,168,12
Cauca,Villa rica,Naranja,2019,23,22,154,7
La guajira,Villanueva,Limon,2019,2.5,2.5,5,2
La guajira,Villanueva,Naranja,2019,13,13,52,4
Santander,Villanueva,Limon,2019,40,40,120,3
Cundinamarca,Viota,Naranja,2019,275,269,1614,6
Cundinamarca,Viota,Mandarina,2019,180,180,450,2.5
Cundinamarca,Yacopi,Mandarina,2019,195,190,1140,6
Antioquia,Yolombo,Mandarina,2019,10,4,12,3
Antioquia,Yolombo,Lima,2019,110,100,1500,15
Santander,Zapatoca,Limon,2019,22,22,330,15
Antioquia,Abejorral,Limon,2020,40,38,304,8
Cundinamarca,Agua de dios,Limon,2020,2.5,2.5,43.2,17.28
Cundinamarca,Agua de dios,Mandarina,2020,15.5,14.5,77.5,5.34
Cundinamarca,Agua de dios,Naranja,2020,5,5,30,6
Caldas,Aguadas,Naranja,2020,100,100,1520,15.2
Caldas,Aguadas,Mandarina,2020,4,4,68,17
Huila,Aipe,Limon,2020,50,5,44,8.8
Valle del cauca,Alcala,Naranja,2020,19.99,19.99,189.71,9.49
Valle del cauca,Alcala,Mandarina,2020,48,25,1160,46.4
Cauca,Almaguer,Naranja,2020,61,46,230,5
Cundinamarca,Anapoima,Mandarina,2020,135,107,1926,18
Cundinamarca,Anapoima,Naranja,2020,134.5,108.5,2387,22
Cundinamarca,Anapoima,Limon,2020,160,120,2400,20
Valle del cauca,Andalucia,Mandarina,2020,31.11,0,0,0
Valle del cauca,Andalucia,Naranja,2020,107.07,80.07,40,0.5
Antioquia,Angelopolis,Mandarina,2020,19.6,19.6,82,4.18
Cundinamarca,Anolaima,Naranja,2020,38,38,114,3
Cundinamarca,Anolaima,Mandarina,2020,242,239,1912,8
Caldas,Anserma,Mandarina,2020,40.57,40.57,324.56,8
Caldas,Anserma,Naranja,2020,187.58,187.58,1500.64,8
Antioquia,Anza,Naranja,2020,11,11,275,25
Antioquia,Anza,Limon,2020,40,32,64,2
Cundinamarca,Apulo,Limon,2020,328,160,960,6
Cundinamarca,Apulo,Mandarina,2020,130,0,0,0
Cundinamarca,Apulo,Naranja,2020,431,88,440,5
Santander,Aratoca,Limon,2020,106,106,954,9
Santander,Aratoca,Mandarina,2020,11,10,100,10
Santander,Aratoca,Naranja,2020,12,12,120,10
Narino,Arboleda (berruecos,Limon,2020,477,477,0,0
Bolivar,Arjona,Naranja,2020,5,5,75,15
Antioquia,Armenia,Limon,2020,11,9,99,11
Antioquia,Armenia,Mandarina,2020,5,5,35,7
Antioquia,Armenia,Naranja,2020,10,0,0,0
Quindio,Armenia,Limon,2020,90,30,600,20
Quindio,Armenia,Mandarina,2020,1,1,0,0
Quindio,Armenia,Naranja,2020,671.4,13.5,270,20
Tolima,Armero (guayabal,Lima,2020,109,109,950.48,8.72
Choco,Atrato (yuto,Limon,2020,15,15,75,5
Choco,Bahia solano (mutis,Limon,2020,7,7,10.5,1.5
Cauca,Balboa,Limon,2020,265,237,3735,15.76
Cauca,Balboa,Tangelo,2020,91,90,1800,20
Risaralda,Balboa,Lima,2020,65,65,1625,25
Risaralda,Balboa,Mandarina,2020,26,26,416,16
Risaralda,Balboa,Naranja,2020,34,34,510,15
Atlantico,Baranoa,Limon,2020,4,4,40,10
Narino,Barbacoas,Limon,2020,1,0,0,0
Antioquia,Barbosa,Naranja,2020,15,15,210,14
Santander,Barichara,Limon,2020,40,40,600,15
Santander,Barichara,Mandarina,2020,65,55,880,16
Santander,Barichara,Naranja,2020,43,43,645,15
Santander,Barrancabermeja,Tangelo,2020,13.5,13.5,87.75,6.5
Santander,Barrancabermeja,Naranja,2020,96.5,93.5,981.75,10.5
Santander,Barrancabermeja,Mandarina,2020,5.05,5.05,30.3,6
Santander,Barrancabermeja,Limon,2020,302.7,274.8,2146.9,7.81
La guajira,Barrancas,Limon,2020,1,1,4,4
La guajira,Barrancas,Naranja,2020,11,11,55,5
Caldas,Belalcazar,Mandarina,2020,37,35,315,9
Risaralda,Belen de umbria,Naranja,2020,22,22,660,30
Cundinamarca,Beltran,Limon,2020,4,1,6,6
Cundinamarca,Beltran,Naranja,2020,8,7,63,9
Antioquia,Betulia,Naranja,2020,300,300,6000,20
Antioquia,Betulia,Mandarina,2020,43,43,745.02,17.33
Antioquia,Betulia,Limon,2020,15,6,36,6
Cauca,Bolivar,Limon,2020,67,57,627,11
Antioquia,Briceno,Lima,2020,14,2,14,7
Boyaca,Briceno,Naranja,2020,43,41,574,14
Santander,Bucaramanga,Naranja,2020,120.6,118.6,1809,15.25
Santander,Bucaramanga,Limon,2020,128.5,128.5,2313,18
Boyaca,Buenavista,Naranja,2020,100,100,1100,11
Boyaca,Buenavista,Mandarina,2020,73,73,730,10
Cordoba,Buenavista,Limon,2020,14,12,112,9.33
Quindio,Buenavista,Mandarina,2020,50.85,50.85,660.4,12.99
Quindio,Buenavista,Naranja,2020,192.96,166.16,2243.51,13.5
Quindio,Buenavista,Limon,2020,11.9,11.4,228,20
Cauca,Buenos aires,Limon,2020,45,45,315,7
Cauca,Buenos aires,Naranja,2020,32,32,448,14
Narino,Buesaco,Limon,2020,1.5,1.5,7.5,5
Santander,Cabrera,Naranja,2020,47,8,80,10
Santander,Cabrera,Limon,2020,6,4,38,9.5
Santander,Cabrera,Mandarina,2020,11,9,108,12
Meta,Cabuyaro,Naranja,2020,15,13,234,18
Antioquia,Caceres,Limon,2020,5,4,7.2,1.8
Cundinamarca,Cachipay,Naranja,2020,206,197,1970,10
Cundinamarca,Cachipay,Limon,2020,56,46,230,5
Cundinamarca,Cachipay,Mandarina,2020,552,542,3252,6
Antioquia,Caicedo,Limon,2020,7,2,20,10
Valle del cauca,Caicedonia,Naranja,2020,224.98,124.98,2924.7,23.4
Valle del cauca,Caicedonia,Mandarina,2020,15,7,75,10.71
Tolima,Cajamarca,Naranja,2020,15,0,0,0
Tolima,Cajamarca,Mandarina,2020,20,0,0,0
Cauca,Cajibio,Limon,2020,6,6,30,5
Quindio,Calarca,Mandarina,2020,16.5,12.5,375,30
Quindio,Calarca,Limon,2020,6,4,120,30
Quindio,Calarca,Naranja,2020,51.4,51.4,1542,30
Valle del cauca,Cali,Lima,2020,10,10,150,15
Atlantico,Candelaria,Limon,2020,1.5,0,0,0
Atlantico,Candelaria,Naranja,2020,4.5,3,3,1
Antioquia,Canasgordas,Limon,2020,50,50,500,10
Cundinamarca,Caparrapi,Limon,2020,20,0,0,0
Santander,Capitanejo,Limon,2020,39,30,450,15
Santander,Capitanejo,Mandarina,2020,2,0,0,0
Santander,Capitanejo,Naranja,2020,2,0,0,0
Antioquia,Caracoli,Naranja,2020,6.5,6.5,78,12
Antioquia,Caramanta,Naranja,2020,15,13,156,12
Antioquia,Carmen de viboral,Limon,2020,67,67,1242,18.54
Choco,Carmen del darien  (curbarado,Limon,2020,26.5,25,212.5,8.5
Valle del cauca,Cartago,Naranja,2020,156,155,5425,35
Valle del cauca,Cartago,Mandarina,2020,44,43,860,20
Valle del cauca,Cartago,Limon,2020,10.2,9.2,138,15
Antioquia,Caucasia,Lima,2020,14,14,70,5
Santander,Cepita,Limon,2020,75,40,720,18
Santander,Cepita,Naranja,2020,14,7,88,12.57
Choco,Certegui,Limon,2020,7,4,28,7
Casanare,Chameza,Limon,2020,1,0,0,0
Tolima,Chaparral,Naranja,2020,110,95,2375,25
Santander,Charala,Naranja,2020,33,7,140,20
Santander,Charala,Mandarina,2020,3,3,60,20
Santander,Charala,Limon,2020,8,5,18,3.6
Antioquia,Chigorodo,Limon,2020,103.5,19,133,7
Cordoba,Chima,Naranja,2020,1,1,10,10
Santander,Chima,Mandarina,2020,42,39,702,18
Santander,Chima,Naranja,2020,41.5,39.5,987.5,25
Santander,Chima,Limon,2020,17,13,65,5
Caldas,Chinchina,Naranja,2020,153.85,153.85,3077,20
Caldas,Chinchina,Mandarina,2020,57.06,57.06,1255.32,22
Cordoba,Chinu,Limon,2020,8,8,24,3
Boyaca,Chiscas,Naranja,2020,9,9,81,9
Boyaca,Chitaraque,Naranja,2020,16,11,330,30
Boyaca,Chitaraque,Limon,2020,19,13,286,22
Cordoba,Cienaga de oro,Naranja,2020,16,14,56,4
Santander,Cimitarra,Naranja,2020,12,12,30,2.5
Santander,Cimitarra,Limon,2020,18,18,54,3
Antioquia,Cisneros,Naranja,2020,11,11,110,10
Antioquia,Ciudad bolivar,Limon,2020,187,177,885,5
Bolivar,Clemencia,Limon,2020,22,20,240,12
Antioquia,Cocorna,Mandarina,2020,16,15,180,12
Antioquia,Cocorna,Naranja,2020,10,10,100,10
Antioquia,Cocorna,Limon,2020,58,48,480,10
Tolima,Coello,Limon,2020,401,401,4010,10
Narino,Colon (genova,Limon,2020,60,34,34,1
Antioquia,Concordia,Naranja,2020,83,83,664,8
